reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
cce4a93f-3c39-4f40-a1dc-8623a523da8f,Mahyudi Kautama,https://play-lh.googleusercontent.com/a-/ALV-UjWfzVdnXQa0UQccvGoIlex_zseES6QCL_2T1oBEXj6sU1RXbgJC,"dari sekian banyak aplikasi driver, baru ini saya merasa aplikasi ini aneh dan sangat merugikan driver, jarak penjemputan kok bs sejauh itu ya.. dan sbg driver baru di indriver saya sangat mengalami kesulitan mendapat orderan, dikarenakan CS selalu cancel dgn penjemputan yg jauh, sekali nya dapat pun dengan biaya yg sangat sangat minim karna jika di total jarak jemput dan tujuan hingga 11km hanya 11rb. Ditambah lagi driver tidak bs mengatur orderan terdekat. Ga manusiawi sih ini.",1,124,5.99.0,2024-10-26 02:27:55,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-29 13:14:44,5.99.0,most_relevant,sinet.startup.inDriver
d2bd4768-aa60-44bf-b10f-ea8cd088f9bc,Lindung Tribono,https://play-lh.googleusercontent.com/a-/ALV-UjWqkXs8RV9SezvdIkBc-rke6Q4ax8aEgaq14Uim7_8DGokMadLe,"Gajelas bangst, makin kesini makin ngaco, gatau sistem gimana bikinnya, yang jelas, gue belum beli jaket helm status prioritas tinggi, sehabis beli jaket + helm terus ngirim pengajuan prioritas lewat email malh sekarang jadi normal, gajelas banget, terus orderan otomatis jarak jemput 5km loh masuk terus di terima costumer, gila emang, harusnya kalo mau otomatis tu jarak jemput i sistem kasih maksimal 2km baru otomatis. Biar otomatis rata juga orderan nya.",1,72,5.97.0,2024-10-07 12:45:46,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-07 16:10:42,5.97.0,most_relevant,sinet.startup.inDriver
100fddb5-51a3-41ae-8e2f-c7bbb18f6a68,Ido Ananta,https://play-lh.googleusercontent.com/a-/ALV-UjVGreCJA0kT00tv4aAs7WgBHpPnou1Fq7nF1Un24QcolMbTMGb9,"Hari ini aplikasi trouble, mendapat orderan tapi ketika perjalanan dan sampai tujuan, status tidak bisa diperbaharui. Jadi mendapat order lain, harus menunggu selesai. Entah bagaimana bisa, tiba-tiba saja, rating pun anjlok karena mendapat 2 bintang 1 sekaligus, padahal tidak melakukan kesalahan apapun dan pertama kali sejak menggunakan indrive. Terakhir, perlu tetapkan standar biaya wajar oleh penumpang berdasarkan jarak bukan karena preferensi penumpang, agar driver mendapat bayaran yang layak",1,52,5.98.1,2024-10-12 16:31:16,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-14 17:59:14,5.98.1,most_relevant,sinet.startup.inDriver
57c9daf6-d5c0-4f14-ba31-a834b84ed9d6,Ade Hasan Khadafi Masturo,https://play-lh.googleusercontent.com/a-/ALV-UjUPPpxkD7_cvZoetgKgtBEjJwc743d-TORm9Qo9eLpZol4ehJjN,"Makin di update makin eror,ngak ada lelangan masuk, padahal orderan pada dekat,di cocol juga gak guna,beda banget sama beberapa bulan ke belakang, sekarang susah banget sehari nga nyampe 5 orderan parah sih,ini gimana sistemnya kok jadi jelek banget kendala nya dimana,orang akun driver bagus bagus aja, justru prioritas turun karena kurangnya orderan masuk,tolong kah ini issue serius,kalo ngak bakalan makin banyak yang pindah ke aplikasi sebelah",1,22,5.94.0,2024-09-19 16:12:18,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-09-24 13:23:32,5.94.0,most_relevant,sinet.startup.inDriver
7229d0ed-61af-450b-8cf8-9fca432d58d5,Derry Eri,https://play-lh.googleusercontent.com/a-/ALV-UjXnxNbzliW_Ph1gZQ4WaIWjv8Gqdi3VQDk0UDHlBoXebGCg73M51A,"Aplikasi sangat aneh ,masa penumpang cancel bisa ksh rating jelek ke driver ,mana buat rating driver drop dari 4.88 ke 4.55 ,tolong lebih melihat sisi ke adilannya ,sistem nya tolong rubah !!",1,1,5.101.1,2024-11-30 19:32:49,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-12-02 16:54:12,5.101.1,most_relevant,sinet.startup.inDriver
2b908882-7bc6-41f2-93fb-a0434b6be6af,Kucing Lupus,https://play-lh.googleusercontent.com/a/ACg8ocIwztXk4lKV3YAcLv5NaZ6gOVwvx2QtwfpAcCSgesoG2cv-lg=mo,"Update terus-terusan , tapi sistem lebih hancur , penumpang bisa edit/menawarkan warga sampai bikin driver tersiksa.. tolonglah admin indriver perhatikan betul-betul bagian penawaran kasihan driver kalian jika penumpang bisa edit/menawarkan harga tidak sesuai jarak pengantaran, dan tolong perhatikan rating penumpang yang di bawa 4,0 agar supaya di blokir aja biar gak meresahkan",1,1,5.101.1,2024-11-30 10:06:22,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-12-02 16:36:42,5.101.1,most_relevant,sinet.startup.inDriver
d3789f4d-05a3-421b-9ffc-a0c8a635c127,Indra Arrasyiid,https://play-lh.googleusercontent.com/a/ACg8ocKAjfzoTCuIHBcRDRn5AR0ztyop6TBIxnSdp7uKlS1DJb1F9w=mo,"Tolong di perbaiki lagi, Kenapa pembayaran layanan nya terlalu besar, Tidak sesuai perjalanan nya. Saya sangat kecewa hari ini.. Kalau mau naikin pembayaran layanan nya, Naikin juga tarif orderan nya......!!! Sangat sangat kecewa,...................... 👎👎👎",1,55,5.100.0,2024-11-14 18:47:07,"Halo! Kami menyesal karena Anda mendapatkan kesan ini. Layanan kami menawarkan kebebasan untuk memilih: pengemudi memilih order yang menurut mereka menarik, mendapatkan keuntungan dari penggunaan layanan kami. Pembayaran layanan jauh lebih rendah daripada layanan lainnya, yang sering mengambil 15%–30% dari setiap order.",2024-11-18 16:14:40,5.100.0,most_relevant,sinet.startup.inDriver
acaf5b58-2443-4252-b02a-3733cf36cb91,My Positions,https://play-lh.googleusercontent.com/a-/ALV-UjViF2BnYAm69t88foF8Y1XfmwfwvRgc90REg7ApHzGHSLgNSLPY,"Ini knapa jarak penjemputanya jauh² bgt,malah kebalik penjeputan jauh,tjuannya ke skitaran driver yg ditampilkan,bukan orderan yg disekitar driver ,kacau ini aplikator.paling nggak ada fitur setting jarak penjemputan lahh.tolong perbaiki lg",1,4,5.101.0,2024-11-21 10:41:47,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-11-27 13:47:42,5.101.0,most_relevant,sinet.startup.inDriver
8e550bb8-1247-46ff-9a34-f98105d591ec,Ligar Rahmat,https://play-lh.googleusercontent.com/a-/ALV-UjVVfAKDRkWm2O5eQQ4TiRDpspSkubuK7yZRL9bPl4qwZRJ_Xcwe1g,"Untuk sekarang apk indriver sistem nya makin buruk enak kan waktu tahun 2022 sistem nya sangat enak untuk mendapatkan penghasilan kalau sekarang misalnya kita 1 hari dapat 15 costumer dan ada salah satu costumer kasih bintang 4 ke driver nya maka ranting driver nya tiba""langsung turun dari bintang 5 ke bintang 4,85 minta tolong balikan sistem kaya waktu tahun 2022",1,3,5.101.0,2024-11-25 17:34:27,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-11-27 13:47:48,5.101.0,most_relevant,sinet.startup.inDriver
4289286d-6113-42bf-9c6a-570a21f17a78,Sopi Elfath navisah,https://play-lh.googleusercontent.com/a-/ALV-UjXN2ldWQ7bEApiOMWqvd9vp5OgzUfQzt1KJxg3yaBmJFcamRnZL,"Saya sudah 3 kali membatalkan pesanan karna, driver yang gak jelas. Di apk estimasi waktu nyampe sekian menit udah nunggu setengah jam lebih gak Dateng. Lebih di perhatikan kembali agar tidak main main dalam bekerja. Perketat dalam apk untuk driver nya, orang panik nunggu lama lama, ini gak Dateng tanpa ngasih kepastian dia mau jemput atau tidak. Saya gak bakalan berlangganan indrive lagi.",1,1,5.101.0,2024-11-25 23:10:42,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-11-27 13:47:49,5.101.0,most_relevant,sinet.startup.inDriver
32dbb85a-6895-4462-a29b-3a030487a9a0,Diki Rifaldo,https://play-lh.googleusercontent.com/a-/ALV-UjXi8GtpCKKSVByAz5qjVijpf4uHg1YN6PZnxrUJAmXwol98unwm,"saya harap indriver melakukan perbaikan lagi pada sistemnya, karena saya baru saja menyelesaikan orderan dengan jarak antar 8.3km dengan ongkos hanya 11.000 dengan sistem auto bid. menurut saya itu tidak wajar.",1,2,5.101.0,2024-11-25 16:13:16,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-11-27 14:01:33,5.101.0,most_relevant,sinet.startup.inDriver
c7cd5f98-d355-4b19-9e3e-051261a824c1,novan koraag,https://play-lh.googleusercontent.com/a-/ALV-UjWtSlILqjoIbDkWEmx_ecxXwc0Ur52UNWj46SDxPwXUQjVo0O8,Tolonglah diperbaiki. Setelah update gak pernah dapat orderan terdekat. Malah dapat yang jarak diatas 7 KM. Waktu jemput diatas 25 menit otomatis selalu ditolak. Dari 100 orderan yang masuk cuma 3 yang diterima itupun karena perjalanan jauh.,1,9,5.98.1,2024-10-17 20:34:03,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-21 15:23:41,5.98.1,most_relevant,sinet.startup.inDriver
e86858e9-5225-4119-9bcd-97951afabca2,Meriati laia,https://play-lh.googleusercontent.com/a-/ALV-UjXXokZN-rknnlLStvdddchhmiVRiLnrubLA-ehDOhAximOBdWgK,Aplikasi sangat kurang bagus mending gak usah deh aplikasi ini masa semua berubah dulu non krigital bagus sekarang amit2 susah dapat orderan 50 rb jha matia2 kita cariin dan sekarang kalau penumpang ngecel bisa ngasih bintang kan aneh.... Kasihlah perubahan dan versi nya jngan terlalu tinggi bosss terimakasih..,1,24,5.96.0,2024-09-28 00:40:17,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-09-28 17:39:31,5.96.0,most_relevant,sinet.startup.inDriver
eeb3b5be-c1f1-4b1d-9061-79c68e9639c0,Angel Alan,https://play-lh.googleusercontent.com/a/ACg8ocIIBwXIRme0trLKVQEnFw-R01UnRNyY7RZgF0T1LZxXCLTF-A=mo,"Mohon kepada aplikasi ini selalu setiap update mengalami bug dan gangguan di dasbor aplikasi, saya sebagai driver sangat merasa terganggu apalagi semakin di update bukannya lebih baik malahan jadi kurang baik aplikasinya orderan yang masuk semakin tidak jelas yang dekat malah tidak masuk autobid. Jadi tolong untuk aplkasi ini perbaiki bugnya. Jangan cuma makan uang kami driver saat top up, tapi tidak ada perkembangan yang lebih baik",1,24,5.99.0,2024-10-24 22:01:42,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-29 13:14:43,5.99.0,most_relevant,sinet.startup.inDriver
30c4bff4-8e45-4534-8d2e-449149533070,Muhammad Iqbal Winahyu,https://play-lh.googleusercontent.com/a-/ALV-UjUy7r26ImRzyGAX5_d3l7GOPhLDiM_Vu7YhFj7gw1fF9IdLEhy2,"Masih Banyak Minus nya, di update apk makin banyak Bug. Belum Bisa menyingkirkan Mod, Masih Kalah IT Lulusan Universitan sama IT Jalanan. Orderan dikit Potongan naik. Beli Atribut status Prioritas Gak Jelas, SURAM. Makin kesini Makin Gak Karuan Pokonya IT Indrive Lulusan PT Ternama Masih kalah sama IT jalanan.",1,1,5.101.1,2024-11-28 08:04:12,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-12-02 16:36:39,5.101.1,most_relevant,sinet.startup.inDriver
5ba29424-2367-4572-bc93-0e297388a6e0,Beni & Ina Journey,https://play-lh.googleusercontent.com/a-/ALV-UjWOmN5hGkYDizLVUjlv9cDi0uTAthHmt-iXT6cBFhqVP_Fu8blr,"Jum'at 15 November 2024 potongan harga yang biasanya 0,9% kenapa tiba tiba berubah jadi 11% ..utk harga indrive sudah dibawah aplikator lain,jarak tempuh nya pun lebih jauh dr aplikator lain,,indrive hanya mengandalkan keunggulan dipotongan yg lebih kecil dr aplikator lain,,terus knp potongan yang awal nya kecil bisa meningkat Jd 11%.. jadi aplikator hrs konsisten dong jgn mau Untung sendiri..ini nama nya curang.",1,36,5.100.0,2024-11-15 11:49:39,Halo! Harga minimum adalah harga awal. Anda selalu memiliki kesempatan untuk menawarkan tarif perjalanan Anda sendiri sebagai tanggapan terhadap harga yang ditawarkan oleh penumpang. Atau Anda dapat mencoba memilih hanya pesanan yang menarik bagi Anda.,2024-09-25 15:04:03,5.100.0,most_relevant,sinet.startup.inDriver
cfb6cf5d-1d34-44c5-b4a0-f1a5270bdc60,Thalita Clarinta,https://play-lh.googleusercontent.com/a-/ALV-UjVhWlqxd5i0eAOSm7jLdOPtOWh60plqvb8sqRTlPJfdtajAYzY,"Tolong di perbaiki lagi supaya bisa standar aplikasi online seperti grab, gojek dan Maxim semua mempunyai map dan gak perlu mesti on layar terus karna boros batre,jadi dimana ada orderan masuk layar otomatis nyala sendiri.",1,15,5.98.1,2024-10-22 11:13:57,Halo! Terima kasih sudah menggunakan app driver kami dan memberikan feedback. Kami senang kamu memakai layanan inDrive. Kami akan terus bekerja keras agar pengalamanmu di sini jadi lebih baik kedepannya. Terima kasih!,2024-10-22 14:19:46,5.98.1,most_relevant,sinet.startup.inDriver
24b5c64a-0af8-4795-89ee-ab66a4295062,Elin,https://play-lh.googleusercontent.com/a/ACg8ocL-10Ptgc-D2ZaxF_h9zc3Fu4QfFwUOHUeFKOXIkFcrKNl8jQ=mo,"Kenapa kalau sekarang antrian pertama itu dari bawah keatas ya, tidak seperti dulu dari atas kebawah. Percuma dong rating bagus juga kalau antriannya gak terlihat sama customer, sudah nongkrong di keramaian pun masih tetap gak terpilih. percuma juga kalau terus-terusan masuk antrian tapi antriannya paling bawah, pantesan gak terpilih terus karena atriannya ketimbun sama yang baru. Mohon untuk antriannya seperti dulu lagi.",1,10,5.96.0,2024-09-29 10:51:13,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-01 15:28:20,5.96.0,most_relevant,sinet.startup.inDriver
f5f96317-b910-49d1-b40d-48b25077df6f,Marceliano Langi,https://play-lh.googleusercontent.com/a/ACg8ocJD9hokJDIcHHhhPx-GUJMQheiD0QLxIBqqsJt9PmAPbmHLWQ=mo,Aplikasinya kurang jelas.. rantingnya bintang selalu turun tidak menetap.. soal tarifnya tidak sesuai dengan jarak yang di jemput.. malahan lebih jauh jemputnya dari pada mengantar... Indiver parah...,1,3,5.98.1,2024-10-14 19:23:59,Halo! Harga minimum adalah harga awal. Anda selalu memiliki kesempatan untuk menawarkan tarif perjalanan Anda sendiri sebagai tanggapan terhadap harga yang ditawarkan oleh penumpang. Atau Anda dapat mencoba memilih hanya pesanan yang menarik bagi Anda.,2024-10-15 15:00:55,5.98.1,most_relevant,sinet.startup.inDriver
bc34d4e5-46dd-47f7-8730-66f1bb3db5cd,Hesfri Guntur Tambunan,https://play-lh.googleusercontent.com/a-/ALV-UjUzZ43HCuz-Ln2k05UYrGGPFRkVP_cwMm4CJYG8Eggxzw5B8ZDwfA,"Aplikasi yg tidak jelas, hanya menguntungkan aplikasi dan Cs, tapi merugikan driver, dengan segala layanan2, staf2 indriver sepertinya robot semua tidak ada manusianya, komplain tidak ada solusi, costumer service tidak ada yg bisa dihubungi, tidak usah promo layanan2.kalau tidak bisa, kordinasi dengan mitra drivermu jgn cuma duduk2 ngawasin doank, kita para driver ini banyak dirugikan, apa perlu dilaporkan perusahaan anda melakukan penipuan2 terhadap mitra anda??ada masalah gerak cepat jgn sante",1,13,5.98.1,2024-10-14 23:06:31,Halo! Mohon maaf atas kendala yang dialami. Kami akan meneruskan pesan kamu ke tim inDrive yang mengurus app driver dan memprosesnya dengan cepat. Jangan ragu untuk hubungi kami 24/7 via chat app atau email ke support@indrive.com. Terima kasih atas feedback kamu!,2024-10-15 15:02:18,5.98.1,most_relevant,sinet.startup.inDriver
